,title,toprow,roominfo,facilities,price,rating,link,review,city
13,Modern Cottage ⭐ 3 Blocks to Main 🍷 Hot Tub 🛀 - null - Breckenridge,Entire cabin in Breckenridge,4 guests · 2 bedrooms · 2 beds · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$276,Rating 4.97 out of 5;,http://airbnb.com/rooms/29149695?adults=1&previous_page_section_name=1000&federated_search_id=3d02b304-48b6-4fd7-ae55-874fa36999c2,61 reviews,Breckinridge
14,The Best Downtown Location in Breck! Remodeled! Upgraded! - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi·Kitchen·Freeparking,Price:$139,Rating 4.77 out of 5;,http://airbnb.com/rooms/29053539?adults=1&previous_page_section_name=1000&federated_search_id=3d02b304-48b6-4fd7-ae55-874fa36999c2,126 reviews,Breckinridge
15,Close to everything! Snodallion 24 - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 1 bed · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$131,Rating 4.77 out of 5;,http://airbnb.com/rooms/12650792?adults=1&previous_page_section_name=1000&federated_search_id=3d02b304-48b6-4fd7-ae55-874fa36999c2,127 reviews,Breckinridge
16,Downtown Breck affordable dorm bed for one - null - Breckenridge,Shared room in Breckenridge,1 guest · 1 bedroom · 1 bed · 2.5 shared baths,Hottub·Wifi·Kitchen·Freeparking,Price:$48,Rating 5.0 out of 5;,http://airbnb.com/rooms/17735257?adults=1&previous_page_section_name=1000&federated_search_id=3d02b304-48b6-4fd7-ae55-874fa36999c2,17 reviews,Breckinridge
17,"Studio Hotel in Breckenridge, CO - null - Breckenridge",Hotel room in Breckenridge,2 guests · Studio · 1 private bath,Hottub·Wifi·Kitchen·Freeparking,Price:$160,Price:,http://airbnb.com/rooms/46181400?adults=1&previous_page_section_name=1000&federated_search_id=3d02b304-48b6-4fd7-ae55-874fa36999c2,-1,Breckinridge
18,"8125 | Corner unit, wood floors, huge floor plan. - null - Keystone",Entire condominium in Keystone,6 guests · 1 bedroom · 3 beds · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$109,Rating 4.66 out of 5;,http://airbnb.com/rooms/22438764?adults=1&previous_page_section_name=1000&federated_search_id=3d02b304-48b6-4fd7-ae55-874fa36999c2,80 reviews,Breckinridge
19,Cozy Val d'Isere Chalet- Steps into Town! - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi·Kitchen·Freeparking,Price:$94,Rating 4.71 out of 5;,http://airbnb.com/rooms/21643450?adults=1&previous_page_section_name=1000&federated_search_id=3d02b304-48b6-4fd7-ae55-874fa36999c2,193 reviews,Breckinridge
0,☆ Walk to Lake Dillon ☆ Adorable 1bd Condo! - null - Dillon,Entire condominium in Dillon,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi·Kitchen·Freeparking,Price:$ 67,Rating 4.72 out of 5;,http://airbnb.com/rooms/30795266?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,90 reviews,Breckinridge
1,Main St location! Walk to town! - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 1 bed · 2 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$ 116,Rating 4.83 out of 5;,http://airbnb.com/rooms/4668467?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,195 reviews,Breckinridge
2,Huge 2 Bedroom Condo with Private Hot Tub - Quick Walk to the Slopes! - null - Keystone,Entire house in Keystone,8 guests · 2 bedrooms · 5 beds · 2 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$ 149,Rating 4.74 out of 5;,http://airbnb.com/rooms/16257623?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,47 reviews,Breckinridge
3,Apt 1.5 miles from town on bus route - null - Breckenridge,Entire guest suite in Breckenridge,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi·Kitchen·Freeparking,Price:$ 75,Rating 4.91 out of 5;,http://airbnb.com/rooms/20194069?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,55 reviews,Breckinridge
4,Cozy Breck Condo with Spectacular Views! Park Free - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi·Kitchen·Freeparking,Price:$ 98,Rating 4.63 out of 5;,http://airbnb.com/rooms/19117865?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,334 reviews,Breckinridge
5,"Luxury Peak 9 Inn True Ski in Ski Out, Village at Breck Gorgeous Ski Area Views! - null - Breckenridge",Entire condominium in Breckenridge,4 guests · Studio · 2 beds · 1 bath,Hottub·Wifi·Kitchen,Price:$ 136,Rating 4.89 out of 5;,http://airbnb.com/rooms/7939053?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,150 reviews,Breckinridge
6,Woodsy Breckenridge Home w/ Hot Tub - null - Breckenridge,Entire house in Breckenridge,6 guests · 3 bedrooms · 3 beds · 2.5 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$ 123,Rating 4.63 out of 5;,http://airbnb.com/rooms/20305775?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,34 reviews,Breckinridge
7,"Luxury Mountain Getaway w/ Hot Tub, Gourmet Kitchen & Fire Pit - null - Breckenridge",Entire house in Breckenridge,8 guests · 3 bedrooms · 3 beds · 3.5 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$ 128,Rating 4.75 out of 5;,http://airbnb.com/rooms/17748376?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,24 reviews,Breckinridge
8,Top floor Slopeside condo - null - Keystone,Entire apartment in Keystone,4 guests · Studio · 2 beds · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$ 75,Rating 4.57 out of 5;,http://airbnb.com/rooms/16780694?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,110 reviews,Breckinridge
9,Marriott Mt Valley Lodge Breckenridge Studio max 4 - null - Breckenridge,Entire condominium in Breckenridge,4 guests · Studio · 2 beds · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$ 154,Rating 5.0 out of 5;,http://airbnb.com/rooms/43948336?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,7 reviews,Breckinridge
10,"Studio Hotel in Breckenridge, CO - null - Breckenridge",Hotel room in Breckenridge,2 guests · Studio · 1 private bath,Hottub·Wifi·Kitchen·Freeparking,Price:$ 160,Price:,http://airbnb.com/rooms/46181400?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,-1,Breckinridge
11,1 BDR Condo in the Heart of Breck-Walk to Gondola! - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi·Kitchen·Freeparking,Price:$ 101,Rating 4.85 out of 5;,http://airbnb.com/rooms/34933041?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,94 reviews,Breckinridge
12,3BR/3BA;sleeps 8; close to skiing/Main St; hot tub - null - Breckenridge,Entire house in Breckenridge,8 guests · 3 bedrooms · 4 beds · 3 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$ 263,Rating 4.94 out of 5;,http://airbnb.com/rooms/21921090?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,152 reviews,Breckinridge
13,Top floor Slopeside Studio 3 min walk to Peru Lift - null - Keystone,Entire condominium in Keystone,4 guests · Studio · 2 beds · 1 bath,Wifi·Kitchen·Freeparking,Price:$ 88,Rating 4.84 out of 5;,http://airbnb.com/rooms/26689627?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,117 reviews,Breckinridge
14,"Breck Condo on Main St, next to Gondola! Park Free - null - Breckenridge",Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi·Kitchen·Freeparking,Price:$ 110,Rating 4.61 out of 5;,http://airbnb.com/rooms/27388278?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,191 reviews,Breckinridge
15,Modern & cozy condo. Best location in Breck! - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi·Kitchen·Freeparking,Price:$ 107,Rating 4.90 out of 5;,http://airbnb.com/rooms/729722?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,147 reviews,Breckinridge
16,Bright + Cozy In-Town Studio w/ Loft—Ski In/Out - null - Breckenridge,Entire condominium in Breckenridge,2 guests · 1 bedroom · 1 bed · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$ 150,Rating 4.82 out of 5;,http://airbnb.com/rooms/199406?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,85 reviews,Breckinridge
17,Close to everything! Snodallion 24 - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 1 bed · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$ 131,Rating 4.77 out of 5;,http://airbnb.com/rooms/12650792?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,127 reviews,Breckinridge
18,"FREE SkyCard Activities - Huge Log Cabin, Mountain  Lake Views, Private Hot Tub - Grand Moose Lodge - null - Breckenridge",Entire house in Breckenridge,12 guests · 3 bedrooms · 8 beds · 3 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$ 231,Rating 4.85 out of 5;,http://airbnb.com/rooms/16286824?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,79 reviews,Breckinridge
19,Affordable Cozy dorm bed for one downtown - null - Breckenridge,Shared room in Breckenridge,1 guest · 1 bedroom · 3 beds · 2.5 shared baths,Hottub·Wifi·Kitchen·Freeparking,Price:$ 48,Rating 4.87 out of 5;,http://airbnb.com/rooms/9664040?adults=1&previous_page_section_name=1000&federated_search_id=26982acf-117a-4bbd-a844-71c98988f9ce,72 reviews,Breckinridge
0,Main St location! Walk to town! - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 1 bed · 2 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$116,Rating 4.83 out of 5;,http://airbnb.com/rooms/4668467?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,195 reviews,Breckinridge
1,"The perfect family resort in Breckenridge, CO! - null - Breckenridge",Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 2 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$229,Rating 4.75 out of 5;,http://airbnb.com/rooms/21515866?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,4 reviews,Breckinridge
2,Mount Royal Snug in the heart of Frisco BCA44043 - null - Frisco,Entire guest suite in Frisco,2 guests · Studio · 1 bed · 1 bath,Wifi·Freeparking,Price:$100,Rating 4.97 out of 5;,http://airbnb.com/rooms/22726840?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,164 reviews,Breckinridge
3,Woodsy Breckenridge Home w/ Hot Tub - null - Breckenridge,Entire house in Breckenridge,6 guests · 3 bedrooms · 3 beds · 2.5 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$123,Rating 4.63 out of 5;,http://airbnb.com/rooms/20305775?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,34 reviews,Breckinridge
4,"Pines #2116, King Bed, Updated Bathrooms - null - Keystone",Entire apartment in Keystone,8 guests · 2 bedrooms · 4 beds · 2 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$123,Rating 4.75 out of 5;,http://airbnb.com/rooms/15817634?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,32 reviews,Breckinridge
5,Slope-side heaven - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$195,Price:,http://airbnb.com/rooms/32913091?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,-1,Breckinridge
6,"Walk to Lifts and Main Street - 1 BDR, 1 BA Condo - null - Breckenridge",Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$135,Rating 4.90 out of 5;,http://airbnb.com/rooms/41436274?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,21 reviews,Breckinridge
7,"FREE SkyCard Activities - Beautiful Mountain Views, Hot Tub, Gas Fireplace - Forest View Lodge - null - Breckenridge",Entire house in Breckenridge,10 guests · 4 bedrooms · 5 beds · 4 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$194,Rating 4.91 out of 5;,http://airbnb.com/rooms/41804661?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,22 reviews,Breckinridge
8,Studio Condo on Lake Dillon - null - Dillon,Entire condominium in Dillon,2 guests · Studio · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$80,Price:,http://airbnb.com/rooms/45524944?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,-1,Breckinridge
9,Cozy Red Roost Residence - Essential Getaway! - null - Breckenridge,Entire condominium in Breckenridge,2 guests · 1 bedroom · 2 beds · 1 bath,Wifi·Kitchen·Freeparking,Price:$72,Rating 4.79 out of 5;,http://airbnb.com/rooms/26358427?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,84 reviews,Breckinridge
10,Great Romantic Getaway With Private Hot Tub - null - Breckenridge,Entire apartment in Breckenridge,2 guests · 1 bedroom · 1 bed · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$186,Rating 4.90 out of 5;,http://airbnb.com/rooms/43716154?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,10 reviews,Breckinridge
11,Charming Chalet - Easy Access to Town and Lift! - null - Breckenridge,Entire townhouse in Breckenridge,6 guests · 3 bedrooms · 4 beds · 2 baths,Wifi·Kitchen·Freeparking,Price:$156,Price:,http://airbnb.com/rooms/46562771?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,-1,Breckinridge
12,Ski-in/out 1 Bed Suite on Grand Lodge on Peak 7 - null - Breckenridge,Resort room in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 private bath,Hottub·Wifi·Kitchen·Freeparking,Price:$100,Price:,http://airbnb.com/rooms/46679737?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,-1,Breckinridge
13,"Mtn Retreat, Walk to River Run Village & Slopes! - null - Keystone",Entire condominium in Keystone,4 guests · 1 bedroom · 2 beds · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$115,Rating 4.78 out of 5;,http://airbnb.com/rooms/41560197?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,32 reviews,Breckinridge
14,Valdoro Lodge 3BR Walk to Slopes/Town Sleeps 8 - null - Breckenridge,Resort room in Breckenridge,8 guests · 3 bedrooms · 4 beds · 2 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$205,Rating 5.0 out of 5;,http://airbnb.com/rooms/16600872?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,3 reviews,Breckinridge
15,Steps away from Everything in Town! - null - Breckenridge,Entire condominium in Breckenridge,6 guests · 2 bedrooms · 3 beds · 2 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$150,Rating 5.0 out of 5;,http://airbnb.com/rooms/43927453?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,34 reviews,Breckinridge
16,"Studio Hotel in Breckenridge, CO - null - Breckenridge",Hotel room in Breckenridge,2 guests · Studio · 1 private bath,Hottub·Wifi·Kitchen·Freeparking,Price:$160,Price:,http://airbnb.com/rooms/46181400?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,-1,Breckinridge
17,Mountain-View Studio w/ Fire Pit - Walk to Main St - null - Frisco,Entire house in Frisco,4 guests · Studio · 2 beds · 1 bath,Wifi·Freeparking,Price:$74,Rating 4.55 out of 5;,http://airbnb.com/rooms/21614194?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,55 reviews,Breckinridge
18,"Breck Condo on Main St, next to Gondola! Park Free - null - Breckenridge",Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi·Kitchen·Freeparking,Price:$110,Rating 4.61 out of 5;,http://airbnb.com/rooms/27388278?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,191 reviews,Breckinridge
19,Ski-In/Ski-Out Breckenridge Studio Condo - Stay in the Heart of it All! Beaver Run 4333 - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$101,Price:,http://airbnb.com/rooms/45328038?adults=1&previous_page_section_name=1000&federated_search_id=bec314b5-f572-4492-874b-100c4a19de52,-1,Breckinridge
0,Cozy Breck Condo with Spectacular Views! Park Free - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi·Kitchen·Freeparking,Price:$98,Rating 4.63 out of 5;,http://airbnb.com/rooms/19117865?adults=1&previous_page_section_name=1000&federated_search_id=b3bb190e-b4af-400a-880d-a6f410ea025f,334 reviews,Breckinridge
1,"Studio with plentiful sunshine and amzaing views, updated and very nice. Comp - null - Copper Mountain",Entire condominium in Copper Mountain,2 guests · Studio · 1 bed · 1 bath,Wifi·Kitchen·Freeparking,Price:$66,Rating 4.75 out of 5;,http://airbnb.com/rooms/20521806?adults=1&previous_page_section_name=1000&federated_search_id=b3bb190e-b4af-400a-880d-a6f410ea025f,4 reviews,Breckinridge
2,Gold Point Resort-Studio - null - Breckenridge,Resort room in Breckenridge,4 guests · Studio · 2 beds · 1 private bath,Hottub·Wifi·Kitchen·Freeparking,Price:$128,Price:,http://airbnb.com/rooms/31124237?adults=1&previous_page_section_name=1000&federated_search_id=b3bb190e-b4af-400a-880d-a6f410ea025f,-1,Breckinridge
3,💎GEM IN THE HEART OF BRECK! 💎WALK TO EVERYTHING! - null - Breckenridge,Entire condominium in Breckenridge,4 guests · 1 bedroom · 2 beds · 1 bath,Hottub·Wifi·Kitchen·Freeparking,Price:$162,Rating 4.79 out of 5;,http://airbnb.com/rooms/40621881?adults=1&previous_page_section_name=1000&federated_search_id=b3bb190e-b4af-400a-880d-a6f410ea025f,57 reviews,Breckinridge
4,"Willows #1704, King Bed, Lake Views - null - Keystone",Entire apartment in Keystone,4 guests · 1 bedroom · 2 beds · 2 baths,Hottub·Wifi·Kitchen·Freeparking,Price:$136,Rating 4.69 out of 5;,http://airbnb.com/rooms/20944119?adults=1&previous_page_section_name=1000&federated_search_id=b3bb190e-b4af-400a-880d-a6f410ea025f,87 reviews,Breckinridge
